id,slug,name,numberOfDays,moods,description,isPublic,img
cbe74b62-4d86-4724-bc88-5c8a01f02952,US-KS8983,Chanute Martin Johnson Airport,23,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",true,http://dummyimage.com/137x100.png/5fa2dd/ffffff
5ea86187-6772-4287-9468-de521c487f7e,AU-NT5407,Rockhampton Downs Airport,17,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",true,http://dummyimage.com/112x100.png/cc0000/ffffff
4fd22e58-7214-4d9d-9b10-13ec68ebaa0c,IL-HA2008,Haifa International Airport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",true,http://dummyimage.com/199x100.png/dddddd/000000
259a65dc-7698-4397-bb96-a4930deac51d,ET-OR6012,Ghinnir Airport,7,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",true,http://dummyimage.com/186x100.png/dddddd/000000
34e246a2-f419-4b1b-a706-50b06e45e281,CN-362245,Nanchang Changbei International Airport,24,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",true,http://dummyimage.com/139x100.png/cc0000/ffffff
f04234b4-de30-44f9-8720-08c3f068239d,ES-LO8724,Logroño-Agoncillo Airport,23,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,true,http://dummyimage.com/175x100.png/dddddd/000000
cb7afcb6-a639-498c-ab0c-c68f018e0613,PG-NIK4902,Londolovit Airport,10,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",true,http://dummyimage.com/109x100.png/ff4444/ffffff
c27c3b2a-0a22-4daf-a617-b1426805dfc7,CH-GR112,Samedan Airport,28,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",true,http://dummyimage.com/112x100.png/5fa2dd/ffffff
00acb5ab-d777-4f63-a568-865773814150,CA-NL4227,Paradise River Airport,7,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,true,http://dummyimage.com/158x100.png/ff4444/ffffff
fddbf92f-8ef1-4d31-9773-662d530a2339,CN-627237,Longnan Chengzhou Airport,28,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,true,http://dummyimage.com/230x100.png/cc0000/ffffff
40db6d39-bc5c-4828-bb4d-cad78d082bc4,MW-SA5031,Salima Airport,18,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",true,http://dummyimage.com/159x100.png/ff4444/ffffff
a26d9713-b6e1-4a3f-92ad-a3440c43f108,BR-SP4680,Votuporanga Airport,26,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",true,http://dummyimage.com/162x100.png/ff4444/ffffff
40350dee-5dc8-4abc-8382-eeef4a5e5434,US-FL3699,Fort Lauderdale Executive Airport,30,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",true,http://dummyimage.com/123x100.png/cc0000/ffffff
39971fcc-17a5-409e-81be-fcd206c9f852,WF-U-A1673,Hihifo Airport,29,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",true,http://dummyimage.com/133x100.png/cc0000/ffffff
18c9331e-0060-490b-a433-1ae2dc0ffca4,NO-103992,Lista Airport,7,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,true,http://dummyimage.com/229x100.png/ff4444/ffffff
7dec46f3-d042-4135-a7a9-a0b7428edbe2,UA-482856,Mykolaiv International Airport,18,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",true,http://dummyimage.com/249x100.png/dddddd/000000
f27b7d6d-569d-44e5-99c4-402fb0a2426a,US-IA7618,Council Bluffs Municipal Airport,8,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Fusce consequat. Nulla nisl. Nunc nisl.,true,http://dummyimage.com/174x100.png/dddddd/000000
460ee70e-d4ae-4809-913b-44c22ad4a68e,LS-H3546,Lebakeng Airport,16,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",true,http://dummyimage.com/145x100.png/5fa2dd/ffffff
2044cea1-3934-4703-a196-45b118d8a55d,TD-CB9232,Bousso Airport,18,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",true,http://dummyimage.com/200x100.png/5fa2dd/ffffff
0097da96-23dd-48f4-83c2-bdd4bb329d0d,US-NY8043,Pan Am Building Heliport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",true,http://dummyimage.com/105x100.png/cc0000/ffffff
cdc6dcdf-e18c-4eae-af70-edabb7315cf2,CK-U-A6690,Manihiki Island Airport,11,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",true,http://dummyimage.com/111x100.png/dddddd/000000
2ff81f97-6cd8-4923-b01d-8de906ecd6da,MN-0571612,Tosontsengel Airport,21,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",true,http://dummyimage.com/185x100.png/5fa2dd/ffffff
943a9bce-a496-40d9-8717-01e59c969dae,CN-154988,Baita International Airport,27,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",true,http://dummyimage.com/186x100.png/ff4444/ffffff
7d6b2c9f-4465-4784-bd93-b52c25a3ef88,ZA-NC2397,Pierre Van Ryneveld Airport,25,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",true,http://dummyimage.com/144x100.png/cc0000/ffffff
6f08921c-3795-45a0-850f-b32be89411a4,KR-424835,Camp Page Airport (A-306),15,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",true,http://dummyimage.com/193x100.png/5fa2dd/ffffff
6decd0af-d9c6-45ea-9072-c452c5d6aef7,CO-CAS7751,San Luis De Palenque Airport,15,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,true,http://dummyimage.com/238x100.png/dddddd/000000
d0a00538-1aec-4661-b2a3-888909d26c70,SH-AC8714,RAF Ascension Island,19,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",true,http://dummyimage.com/238x100.png/cc0000/ffffff
b1c11c6e-5ae4-41b8-85f5-57394b354177,SR-SI535,Cayana Airstrip,10,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",true,http://dummyimage.com/133x100.png/ff4444/ffffff
6f84c962-9d5b-4333-b9a3-25a0a016f668,FR-N4363,Cahors-Lalbenque Airport,24,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",true,http://dummyimage.com/140x100.png/cc0000/ffffff
8c82c899-afca-4a4f-8561-aedc31d767fc,US-TX402,Ranger Municipal Airport,7,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",true,http://dummyimage.com/250x100.png/cc0000/ffffff
d60c7991-dbd7-4e6d-bb6a-6395807df1fc,DZ-113481,Aguenar – Hadj Bey Akhamok Airport,11,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",true,http://dummyimage.com/153x100.png/cc0000/ffffff
3efe25b0-d7cc-46d0-bdb9-5746e4217015,CO-CHO7207,José Celestino Mutis Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",true,http://dummyimage.com/127x100.png/5fa2dd/ffffff
41076720-730f-4897-9cc6-ee196a3bc9d5,HR-195519,Dubrovnik Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",true,http://dummyimage.com/108x100.png/cc0000/ffffff
e0b7af95-b63b-4699-941c-4ac826fc20bf,PG-WPD126,Okao Airport,7,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",true,http://dummyimage.com/112x100.png/ff4444/ffffff
ddb52b23-aae7-4104-8a75-8b065a05cbfd,US-AK8743,Yakataga Airport,24,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",true,http://dummyimage.com/221x100.png/cc0000/ffffff
d80d566d-ae39-4790-ad46-7d77b08b3dd3,BS-KB1722,Clarence A. Bain Airport,16,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",true,http://dummyimage.com/134x100.png/ff4444/ffffff
c2c8b8bc-bdea-4a66-ba79-0ef34f5dbbe1,AU-NT6502,Henbury Airport,18,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",true,http://dummyimage.com/202x100.png/dddddd/000000
7bd26587-918f-4fe0-b66a-ebc9048090a6,MA-BAH7924,Sidi Ifni Xx Airport,29,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",true,http://dummyimage.com/136x100.png/dddddd/000000
